Client,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,Gender,Age,Tenure,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
1342,1,,,1,,,14998.11107,,,0,,,M,27,211,2105.404286,2105.404286,6,6,2191.4075,2191.4075,500,603.8228571,1080.2275,40,40,4,18,14,0,0,1,0,0,16.15321429
1343,1,,,1,,1,77.94142857,,,0,,3681.46,M,37,152,3372.385714,2447.036429,27,23,3839.965,2447.036429,539.2857143,219.4335714,354.5,50,28,4,9,4,,,,,,
1344,1,,,1,,,33954.50286,,,0,,,M,21,100,402.2885714,402.2885714,5,5,690.3285714,690.3285714,267.8571429,63.38928571,355.6892857,15,15,2,3,9,0,1,0,0,2.857142857,0
1345,1,2,,,1,1,490.44,73.4625,,,158.6428571,4250.116786,F,22,152,1449.070714,1074.465,9,3,1591.104286,1130.532143,53.57142857,497.9464286,629.2857143,18,11,1,6,4,0,0,1,0,0,14.2075
1346,2,,,,,,651.4214286,,,,,,F,32,77,11.25035714,11.25035714,2,2,14.64285714,14.64285714,0,0,11.25,2,2,0,0,1,0,1,0,0,0.214285714,0
1347,1,,,1,,,11238.1775,,,118.4496429,,,M,23,70,403.5607143,403.5607143,4,4,425.9642857,425.9642857,357.1428571,0,65.42857143,8,8,3,0,4,0,0,1,0,0,21.03571429
1348,1,1,3,,,,5316.222857,3786.695,308.8821429,,,,M,39,16,1.372142857,0.001785714,2,1,357.1428571,357.1428571,0,0,357.1428571,2,2,0,0,2,0,1,0,0,1.428571429,0
1349,1,,,1,,,172.2239286,,,0,,,M,50,229,142.8582143,142.8582143,2,2,196.6,196.6,160.7142857,35.88571429,0,19,19,11,8,0,,,,,,
1350,1,,,,,,4.249642857,,,,,,F,23,111,806.9396429,806.9396429,2,2,1255.8275,1255.8275,392.8571429,133.3632143,725.2857143,24,24,4,12,3,0,0,1,0,0,8.952142857
1351,1,1,5,,,,45.98107143,7402.633929,932.4157143,,,,F,40,149,454.6146429,449.305,3,2,403.6642857,403.6642857,0,107.7357143,293.4285714,14,14,0,7,6,0,0,0,0,0,0
1352,1,,,,,,2228.393929,,,,,,F,67,59,132.1439286,132.1439286,2,2,76.66428571,76.66428571,3.571428571,73.09285714,0,3,3,1,2,0,0,0,0,0,0,0
1353,1,,,,1,,1257.375357,,,,30.06607143,,M,29,83,298.2803571,295.9289286,6,2,298.5475,296.1903571,0,0,292.8571429,7,3,0,0,1,1,0,0,6.714821429,0,0
1354,1,,,,,,21425.31143,,,,,,M,17,142,214.2860714,214.2860714,2,2,194.8,194.8,0,25.44285714,0,8,8,0,5,0,,,,,,
1355,1,,,,,,0.593214286,,,,,,F,55,101,921.1196429,921.1196429,2,2,0.892857143,0.892857143,0,0,0,1,1,0,0,0,0,1,1,0,3.392857143,5.857142857
1356,1,,,,,,235.3210714,,,,,,F,38,183,1853.573214,1853.573214,3,3,1836.552143,1836.552143,0,63.15928571,0,3,3,0,1,0,,,,,,
1357,1,,,,,,2.428214286,,,,,,F,56,14,14.28571429,14.28571429,1,1,14.28571429,14.28571429,14.28571429,0,0,1,1,1,0,0,,,,,,
1358,1,1,,,,,8.240357143,5352.294286,,,,,F,25,182,92.98928571,71.43892857,4,3,0,0,0,0,0,0,0,0,0,0,,,,,,
1359,1,1,,,,,6202.357857,1269.086786,,,,,M,40,60,0.204642857,0.002857143,2,1,202.3014286,202.3014286,32.14285714,52.58714286,117.3571429,7,7,1,4,1,,,,,,
1360,1,,,,1,,649.8921429,,,,38.78571429,,M,28,212,1.475357143,0.035714286,4,1,113.75,112.3214286,0,0,108,7,5,0,0,3,,,,,,
1361,1,,,,,,2869.156071,,,,,,F,64,10,0.004285714,0.004285714,1,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1362,1,1,,,1,,21933.97143,42857.73,,,352.3739286,,F,76,53,449.4085714,427.7610714,6,2,580.8553571,577.4485714,410.7142857,132.3771429,12.67857143,23,20,6,10,1,0,1,0,0,2.857142857,0
1363,1,,,,,,6533.868571,,,,,,0,38,8,48.21428571,48.21428571,1,1,17.85714286,17.85714286,17.85714286,0,0,1,1,1,0,0,,,,,,
1364,1,1,,1,,,0,4846.536429,,260.8635714,,,F,39,63,1168.990357,1002.007143,10,7,1517.747143,1517.747143,35.71428571,547.0328571,931.1785714,31,31,1,11,18,0,1,1,0,14.28571429,22.70392857
1365,1,1,,,,,5130.735357,3772.054286,,,,,F,39,227,1586.864643,1586.751071,9,8,1735.682143,1664.253571,428.5714286,8.860714286,1221.428571,40,38,15,1,8,,,,,,
1366,1,,,1,,,47.16107143,,,0,,,F,32,33,597.2864286,597.2864286,3,3,631.8928571,631.8928571,142.8571429,21.17857143,457.3571429,18,18,1,1,14,,,,,,
1367,1,1,,,,,0,39664.08607,,,,,F,38,18,1946.596071,1946.575357,5,4,1832.178571,1832.178571,1071.428571,35.35714286,721.6785714,18,18,5,1,11,0,1,0,0,5.177142857,0
1368,1,,,,,,49585.30179,,,,,,M,23,51,1089.722143,1089.722143,2,2,1413.231786,1413.231786,767.8571429,644.9460714,0,40,40,7,31,0,0,1,0,0,3.714285714,0
1369,1,,,1,1,,19.86285714,,,0,611.7210714,,M,39,55,6173.701429,4111.138929,30,16,6410.215,4078.996071,1600,822.5232143,386.7142857,76,27,5,36,11,0,1,0,0,2.466785714,0
1370,1,,,,1,,340.855,,,,712.2960714,,M,27,8,375.5528571,375.5528571,5,5,296.2607143,296.2607143,39.28571429,102.7607143,153.7857143,12,12,3,6,1,,,,,,
1371,1,,,,,,758.8221429,,,,,,M,51,109,4.652142857,0,6,0,5.473571429,0.000357143,0,0,0,6,1,0,0,0,0,0,0,0,0,0
1372,1,1,,,,,224.7582143,549.0392857,,,,,M,10,176,21.73178571,0.002857143,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.46428571
1373,1,,,,,,1162.360357,,,,,,F,25,26,33409.29357,33409.29357,36,36,44078.18393,44078.18393,1250,246.5121429,3908.843214,44,44,4,6,21,,,,,,
1374,1,,,1,,,0.83,,,0,,,F,61,150,1653.719643,1652.9975,9,8,1934.163571,1528.49,785.7142857,15.57142857,722.125,31,27,4,1,20,,,,,,
1375,1,,,,,,47.82821429,,,,,,F,65,93,787.155,787.155,2,2,616.5,616.5,0,427.3928571,185.7142857,8,8,0,6,1,0,0,0,0,0,0
1376,1,,,,,1,123.9821429,,,,,2953.8125,F,20,36,162.9942857,92.8575,3,2,95.39285714,93.60714286,0,0,0,3,2,0,0,0,0,0,1,0,0,3.571428571
1377,3,,,,,,289.5892857,,,,,,F,53,171,430.6221429,430.6221429,2,2,357.6071429,357.6071429,214.2857143,0,141.7857143,6,6,2,0,1,,,,,,
1378,1,,,1,,,247.3214286,,,1019.0025,,,M,76,146,53.57821429,53.57821429,2,2,1344.769286,1344.769286,214.2857143,1128.519286,0,29,29,2,26,0,0,0,0,0,0,0
1379,1,,,,,,364.6164286,,,,,,F,47,133,759.1217857,759.1217857,3,3,684.0317857,684.0317857,71.42857143,85.17464286,527.4285714,22,22,2,10,10,0,0,0,0,0,0
1380,1,,,,,,3572.45,,,,,,F,32,165,0.000357143,0.000357143,1,1,65.32142857,65.32142857,21.42857143,0,43.89285714,4,4,2,0,2,,,,,,
1381,1,,,,,,144.8714286,,,,,,M,38,135,571.6182143,571.6182143,3,3,57.07142857,57.07142857,10.71428571,46.35714286,0,6,6,1,5,0,0,0,0,0,0,0
1382,1,,,1,,,428.8196429,,,0,,,F,23,99,1411.150714,1006.875357,27,20,1424.178929,971.7325,189.2857143,215.1,160.6785714,32,20,1,8,3,0,0,0,0,0,0
1383,1,1,6,,,,199.8210714,2582.329286,0,,,,M,39,26,551.69,548.4903571,3,2,753.5357143,753.5357143,714.2857143,0,35.71428571,5,5,1,0,2,1,1,0,10.90982143,4.642857143,0
1384,1,1,,1,1,,8270.066429,237.1489286,,713.1942857,479.3607143,,M,27,124,847.4782143,845.97,6,2,652.9621429,651.5335714,178.5714286,146.8264286,325.2071429,14,12,1,5,4,0,1,0,0,4.607142857,0
1385,1,1,,1,,,222.8617857,9141.175,,680.8517857,,,M,38,152,113.0503571,110.1010714,6,5,897.8189286,897.8189286,0,85.23321429,808.2285714,19,19,0,2,16,,,,,,
1386,1,1,,,,,74.68214286,27918.04536,,,,,F,52,8,9.748214286,0.026071429,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,1,,,1,,1,853.3428571,,,0,,11462.72036,M,72,107,362.1025,211.3207143,7,5,433.8557143,211.3207143,0,0,17.85714286,12,5,0,0,2,0,0,0,0,0,0
1388,1,1,,1,,,463.3807143,5370.509286,,0,,,M,69,27,900.745,900.5092857,4,3,932.2860714,932.2860714,785.7142857,0,143.3217857,17,17,6,0,6,0,0,0,0,0,0
1389,1,,,,,,10944.83607,,,,,,M,50,9,1078.787143,1078.787143,21,21,1792.785714,1792.785714,0,0,1164.464286,11,11,0,0,8,,,,,,
1390,1,,,,,,13.5425,,,,,,F,59,170,0.001071429,0.001071429,1,1,212.5071429,212.5071429,178.5714286,0,0,5,5,1,0,0,,,,,,
1391,1,,,,,,2221.302857,,,,,,M,73,136,1002.981429,1002.981429,4,4,584.7878571,584.7878571,53.57142857,170.645,360.5714286,12,12,2,7,3,1,0,1,3.349285714,0,4.25
1392,1,1,3,,,,10.71428571,1726.885714,0,,,,F,29,152,791.0521429,674.6246429,7,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1.674642857,0,1.75
1393,1,,,,,,142.8628571,,,,,,F,74,195,6484.633929,6484.633929,6,6,5804.123929,5804.123929,0,1333.145357,2993.371429,59,59,0,39,16,,,,,,
1394,1,,,,,,37.47,,,,,,M,38,36,860.55,860.55,3,3,1330.204643,1330.204643,357.1428571,502.1689286,464.8571429,31,31,1,24,5,0,0,0,0,0,0
1395,1,,,,,,926.2092857,,,,,,F,41,64,527.5746429,527.5746429,2,2,420.1642857,420.1642857,307.1428571,107.0928571,0,19,19,6,8,0,,,,,,
1396,1,1,3,1,,,4.704642857,26270.41036,9335.085714,0,,,M,56,16,410.7314286,410.7314286,2,2,695.9821429,695.9821429,457.1428571,0,235.4464286,9,9,3,0,5,1,1,0,3.066428571,0.214285714,0
1397,1,,,,,,2.623214286,,,,,,M,18,81,0.015,0.015,1,1,276.6582143,276.6582143,250,0,23.26535714,5,5,2,0,2,0,0,0,0,0,0
1398,1,,3,,,,0,,0,,,,M,42,151,0.001428571,0.001428571,1,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,,,,,,
1399,1,,1,,1,1,0,,0,,301.1157143,5921.967857,M,24,151,1988.645357,1632.653929,14,4,1680.815357,1461.696786,57.14285714,136.5639286,931.2903571,58,21,3,27,8,1,1,1,27.23375,5.142857143,11.17857143
1400,1,,,,,,252.7957143,,,,,,M,40,39,42.865,42.865,3,3,73.81071429,73.81071429,60.71428571,0,10.70357143,3,3,1,0,1,1,0,0,4.657142857,0,0
1401,1,1,,,,,881.6421429,1430.146071,,,,,M,51,81,2471.108929,2460.435,8,7,4216.821429,4216.821429,1428.571429,341.6785714,2444.428571,17,17,1,2,13,0,0,0,0,0,0
1402,1,,,,,,6.307857143,,,,,,M,34,151,178.5714286,178.5714286,1,1,189.1607143,189.1607143,178.5714286,7.196428571,0,5,5,1,3,0,0,0,0,0,0,0
1403,1,1,8,,,,4444.185,27030.26571,0,,,,F,4,151,731.8746429,714.3010714,5,2,454.2142857,454.2142857,0,0,454.2142857,2,2,0,0,2,0,0,1,0,0,17.21428571
1404,1,,,,,,133.4310714,,,,,,F,68,11,198.9607143,198.9607143,3,3,65.71428571,65.71428571,0,0,64.60714286,3,3,0,0,2,0,1,0,0,1.786785714,0
1405,1,,,,,,10056.74607,,,,,,M,24,103,270.1510714,270.1510714,2,2,224.905,224.905,0,0.890357143,220.6217857,7,7,0,1,5,,,,,,
1406,1,,,,,,55383.79786,,,,,,F,21,181,35.71428571,35.71428571,1,1,35.71428571,35.71428571,0,0,35.71428571,1,1,0,0,1,0,1,0,0,3.431428571,0
1407,1,,,,,,334.8167857,,,,,,M,43,16,700.7367857,700.7367857,2,2,203.7857143,203.7857143,0,11.17857143,190.5357143,5,5,0,1,3,,,,,,
1408,1,1,1,,,,31792.10071,12620.79,0,,,,F,23,122,2.594285714,0.003928571,2,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,1,1,0,1.663571429,5.357142857,0
1409,1,,,1,,,62.53928571,,,0,,,F,10,149,402.9028571,402.9028571,2,2,103.4642857,103.4642857,0,0,100.0714286,3,3,0,0,2,0,0,1,0,0,4.852142857
1410,2,1,,,,,47767.96357,20635.04464,,,,,F,41,85,1.578928571,0.001071429,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,
1411,1,,1,,,,2223.128571,,11342.54571,,,,M,32,40,0.003928571,0.003928571,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.799642857,0,0
1412,1,,,,1,,5.257142857,,,,536.6857143,,M,40,149,2288.5075,1855.948929,11,5,1559.593571,691.0121429,0,863.2242857,273.2285714,35,9,0,23,7,1,0,0,6.795535714,0,0
1413,1,1,,,,,237.2960714,56187.43393,,,,,M,31,52,6.433214286,0.004642857,2,1,143.1689286,143.1689286,0,122.9189286,20.25,15,15,0,14,1,1,1,0,1.676607143,6.964285714,0
1414,1,1,,,,,171575.8896,7309.168214,,,,,F,71,49,2695.957143,301.3728571,5,3,2498.607143,2498.607143,103.5714286,0,2392.857143,4,4,1,0,1,,,,,,
1415,1,1,1,,,,6512.073571,18677.39964,501.0785714,,,,M,67,28,414.0360714,412.5092857,4,3,303,303,107.1428571,0,193.6785714,4,4,1,0,2,1,1,0,0.498214286,0.321428571,0
1416,1,,,1,1,,840.7164286,,,301.7503571,0.714285714,,M,61,132,788.9535714,655.8960714,6,4,699.8382143,409.8271429,85.71428571,290.0110714,193.4285714,35,10,6,25,2,,,,,,
1417,1,1,,,,,633.5125,2632.445357,,,,,F,52,151,393.42,393.3978571,3,2,303.0357143,303.0357143,192.8571429,0,106.7857143,7,7,3,0,3,0,1,0,0,14.82142857,0
1418,1,,,,,,1463.998929,,,,,,M,64,83,2013.586429,2013.586429,2,2,1044.7675,1044.7675,178.5714286,475.6253571,388.3921429,23,23,2,16,4,0,0,0,0,0,0
1419,1,1,,1,,,3499.619643,35787.10571,,331.2139286,,,M,35,59,785.5635714,784.9310714,3,2,601.0714286,601.0714286,428.5714286,0,172.5,5,5,3,0,2,,,,,,
1420,1,,,,,,272.3878571,,,,,,M,46,86,1075.023214,1075.023214,2,2,620.3746429,620.3746429,0,0,616.9817857,7,7,0,0,6,,,,,,
1421,1,,,1,,,7480.104643,,,428.8139286,,,F,43,79,675.3757143,675.3757143,5,5,728.23,728.23,392.8571429,0,331.98,12,12,1,0,10,,,,,,
1422,1,1,,,,,2612.494643,880.0571429,,,,,M,34,163,10.56107143,1.633214286,7,2,3.27,1.607142857,0,0,0,6,1,0,0,0,,,,,,
1423,1,,,,,,443.8607143,,,,,,M,67,50,620.2525,620.2525,2,2,548.1428571,548.1428571,535.7142857,0,10.46428571,3,3,1,0,1,0,0,0,0,0,0
1424,1,,6,,,,604.7014286,,1866.071429,,,,M,34,151,0.010714286,0.010714286,1,1,828.8928571,828.8928571,0,0,824.2142857,4,4,0,0,3,,,,,,
1425,1,,4,1,,,645.7096429,,10888.25679,0,,,F,32,66,543.4471429,543.4471429,2,2,539.9685714,539.9685714,21.42857143,0,494.7185714,10,10,1,0,5,0,1,1,0,6.285714286,24.25
1426,1,,,,,,61.3575,,,,,,F,71,25,1535.515714,1535.515714,3,3,1638.578571,1638.578571,1464.285714,174.2928571,0,9,9,3,6,0,,,,,,
1427,1,1,,,,,6.552142857,19861.2,,,,,F,4,179,4.249642857,0.000357143,2,1,0.892857143,0.892857143,0,0,0,1,1,0,0,0,0,0,1,0,0,10.35714286
1428,1,,,,,,8894.718214,,,,,,F,50,151,0.05,0.014285714,6,1,0.929642857,0.893928571,0,0,0,6,1,0,0,0,0,0,0,0,0,0
1429,1,,,1,1,1,0,,,0,1767.785357,1621.421786,M,28,150,2063.340714,1619.258929,23,17,2475.149643,1619.258929,142.8571429,36.10357143,978.3257143,40,20,1,1,10,0,0,0,0,0,0
1430,1,,,1,,,3016.431071,,,712.4285714,,,F,62,87,988.2214286,988.2214286,12,12,1365.255357,1365.255357,0,122.6482143,1239.214286,16,16,0,7,8,,,,,,
1431,1,,,,,,1046.317143,,,,,,F,19,231,714.2953571,714.2953571,2,2,668.4892857,668.4892857,0,0,535.7142857,5,5,0,0,1,0,0,1,0,0,16.47642857
1432,1,,,,,,273.3278571,,,,,,M,35,156,628.8253571,628.8253571,5,5,590.4992857,590.4992857,306.7857143,152.0014286,125,23,23,7,11,3,1,0,0,2.260357143,0,0
1433,1,,,,,,73.85214286,,,,,,F,61,3,498.6717857,498.6717857,3,3,436.5214286,436.5214286,285.7142857,146.8785714,0,12,12,2,7,0,,,,,,
1434,2,3,,,,,13808.47286,10698.81321,,,,,F,76,268,429.9164286,428.6017857,4,3,632.1489286,632.1489286,85.71428571,209.7607143,329.1428571,38,38,7,22,3,0,0,0,0,0,0
1435,1,,,1,,,874.1217857,,,0,,,F,44,148,239.5707143,239.5707143,3,3,263.8128571,263.8128571,178.5714286,85.02714286,0,36,36,2,33,0,,,,,,
1436,1,1,6,,,,1453.905357,2331.711071,4075,,,,M,24,123,14.31285714,14.28928571,3,2,1.964285714,1.964285714,0,0,0,1,1,0,0,0,0,1,1,0,6.285714286,2.107142857
1437,1,,,,,,323.1082143,,,,,,M,67,62,485.0035714,485.0035714,6,6,203.3571429,203.3571429,0,73.17857143,126.7857143,5,5,0,2,2,0,0,0,0,0,0
1438,1,,,,,,753.5307143,,,,,,F,27,199,671.4289286,671.4289286,3,3,706.3214286,706.3214286,0,0,703.9285714,7,7,0,0,6,0,0,1,0,0,13.82071429
1439,1,,,,,,9137.487857,,,,,,F,25,7,970.5346429,970.5346429,3,3,1232.800714,1232.800714,60.71428571,227.3714286,944.2864286,14,14,1,7,5,0,0,0,0,0,0
1440,1,,,1,,,1380.666429,,,152.2775,,,M,29,96,682.6764286,601.965,12,10,763.1885714,682.6535714,114.2857143,211.4421429,271.4285714,41,34,5,20,3,,,,,,
1441,1,,,,,,116.2875,,,,,,F,49,97,510.0760714,510.0760714,2,2,823.6071429,823.6071429,750,0,71.42857143,11,11,4,0,2,,,,,,
1442,1,,,1,,,0.000357143,,,0,,,F,26,9,966.1914286,966.1914286,2,2,653.5335714,653.5335714,246.4285714,83.81928571,320.6071429,18,18,5,8,3,1,0,1,8.280714286,0,15.8
1443,1,,,1,,1,2159.653929,,,0,,9107.142857,F,40,152,760.0767857,544.1221429,3,2,1922.342857,1919.521429,1042.857143,626.7714286,13.60714286,45,44,16,11,1,,,,,,
1444,1,,,,,,2645.34,,,,,,M,39,139,330.3585714,330.3585714,2,2,285.7142857,285.7142857,285.7142857,0,0,1,1,1,0,0,,,,,,
1445,1,1,,1,,,6081.003929,6453.458929,,0,,,F,27,28,34.76678571,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1446,1,,,,,,323.6457143,,,,,,F,46,106,,,,,,,,,,,,,,,,,,,,
1447,1,,,1,,1,13.27857143,,,0,,5083.001429,M,52,20,517.4353571,302.035,11,8,464.0342857,302.035,0,0,49.39285714,16,8,0,0,4,,,,,,
1448,1,,,,,,587.2010714,,,,,,F,24,147,0.01,0.01,1,1,0.892857143,0.892857143,0,0,0,1,1,0,0,0,,,,,,
1449,1,1,,,,,2053.013214,3920.540714,,,,,M,94,149,1371.315714,1326.966071,9,7,1657.853571,1272.139286,621.4285714,80.175,566.7142857,28,25,7,7,8,,,,,,
1450,1,,,,,,83.72214286,,,,,,M,41,66,125.0010714,125.0010714,2,2,279.8857143,279.8857143,32.14285714,247.7428571,0,18,18,1,17,0,1,0,0,3.89875,0,0
1451,1,,,,,,1877.068214,,,,,,M,49,151,107.1457143,107.1457143,2,2,304.0685714,304.0685714,250,54.06857143,0,2,2,1,1,0,0,0,0,0,0,0
1452,1,,,,,,6772.471429,,,,,,F,36,15,535.7160714,535.7160714,2,2,529.6857143,529.6857143,0,0,0,3,3,0,0,0,0,0,0,0,0,0
1453,1,,,1,,,3702.84,,,339.5896429,,,M,80,54,1633.836429,1109.768214,21,19,1616.6075,1109.768214,71.42857143,123.8428571,387.1785714,36,19,2,3,11,0,0,0,0,0,0
1454,1,,,,,,0,,,,,,F,47,83,0.036071429,0.036071429,1,1,73.67857143,73.67857143,0,0,72.14285714,4,4,0,0,3,0,0,0,0,0,0
1455,1,1,1,1,,,42.85714286,0,0,0,,,M,39,151,926.3739286,926.1860714,4,3,28189.35,28189.35,71.42857143,984.5275,27129.21429,32,32,1,23,6,,,,,,
1456,1,1,,,,,0,0,,,,,F,61,149,364.7721429,364.7528571,4,3,774.98,774.98,14.28571429,497.4442857,258.6071429,28,28,1,20,5,0,1,0,0,3.607142857,0
1457,1,,,,,,2928.815357,,,,,,M,41,30,0,0,0,0,3.657857143,3.657857143,0,3.657857143,0,1,1,0,1,0,,,,,,
1458,1,,,,,1,717.5417857,,,,,6734.996786,M,38,152,1400.993214,1332.3225,24,23,1372.930714,1363.466429,0,384.4971429,646.3928571,33,31,0,10,14,,,,,,
1459,1,,,1,,,9165.92,,,702.9003571,,,F,29,62,651.3989286,651.3989286,2,2,381.4792857,381.4792857,53.57142857,0,151.9792857,8,8,1,0,4,0,0,0,0,0,0
1460,1,,,,,1,2891.678571,,,,,881.3278571,M,72,2,886.4507143,866.4657143,11,10,969.6785714,967.5357143,0,0,910.7142857,23,22,0,0,18,,,,,,
1461,1,,,1,,,38.30357143,,,0,,,M,32,158,1056.638571,749.9442857,12,10,1217.674286,749.9442857,0,0,434.5714286,19,10,0,0,5,0,1,0,0,4.285714286,0
1462,1,,,,,,893.9132143,,,,,,F,36,38,1796.778929,1796.778929,3,3,2310.246429,2310.246429,325,321.5321429,728.3571429,18,18,2,6,7,0,0,0,0,0,0
1463,1,,,,,,1041.299286,,,,,,F,43,117,727.9296429,727.9296429,4,4,985.3571429,985.3571429,482.1428571,0,499.9642857,14,14,5,0,5,0,0,1,0,0,11.78571429
1464,1,,,1,,,1780.7525,,,1670.280714,,,F,54,35,757.3003571,699.8832143,12,8,479.1289286,421.8182143,0,0,361.0082143,18,16,0,0,11,0,0,0,0,0,0
1465,1,,,,,,17.05642857,,,,,,M,41,14,535.715,535.715,2,2,542.2535714,542.2535714,0,0,0,3,3,0,0,0,,,,,,
1466,1,,,1,,,21.6275,,,0,,,M,63,97,742.5971429,742.5971429,4,4,624.4285714,624.4285714,71.42857143,23.21428571,526.3928571,6,6,1,1,3,,,,,,
1467,2,1,,1,,,5013.776071,6003.515357,,1568.879643,,,F,40,115,2383.048929,2379.113571,7,6,3810.343571,2238.915,464.2857143,893.0221429,881.6071429,33,31,3,19,9,0,0,1,0,0,5.071428571
1468,1,,,1,,,178.5714286,,,0,,,M,36,152,0.000357143,0.000357143,1,1,3.392857143,3.392857143,0,0,0,1,1,0,0,0,,,,,,
1469,1,1,4,,,,32.54357143,9686.631071,0,,,,F,32,15,560.1278571,555.5128571,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,22.7425,0.214285714,0
1470,2,1,,1,,,0,3250.753929,,0,,,M,33,175,1295.383571,1295.331429,8,7,1296.675,1296.675,0,155.5521429,1137.301429,18,18,0,5,12,1,0,1,2.794107143,0,4.25
1471,1,,,1,,,4428.725714,,,0,,,F,75,108,2781.927857,1763.239286,20,17,2780.513929,1763.239286,400,37.71428571,481.3721429,37,21,7,4,5,0,1,0,0,2.108214286,0
1472,1,,,,,,7.142857143,,,,,,F,70,146,4305.011429,4305.011429,3,3,1116.185714,1116.185714,357.1428571,157.3142857,360.4285714,29,29,5,8,9,0,0,0,0,0,0
1473,1,1,,,1,1,29.02428571,14447.80143,,,653.91,1132.590357,M,54,34,1787.1275,939.1289286,14,5,3875.137857,3794.580714,357.1428571,444.5975,2076.785714,48,38,1,26,11,1,0,0,4.929642857,0,0
1474,1,1,1,,,,4654.869286,6059.231786,0,,,,F,25,240,263.1917857,262.7717857,4,3,342.0357143,342.0357143,0,0,338.6428571,8,8,0,0,7,,,,,,
1475,1,,,,,,388.8267857,,,,,,F,59,20,794.7878571,794.7878571,4,4,855.9642857,855.9642857,407.1428571,0,445.4285714,10,10,3,0,6,,,,,,
1476,1,,11,,,,1138.530357,,24442.24214,,,,M,41,208,467.2221429,467.2221429,3,3,524.3928571,524.3928571,196.4285714,142.9285714,181.5714286,12,12,2,5,4,0,0,0,0,0,0
1477,1,3,,1,,,1183.053929,212.6289286,,113.845,,,F,64,184,335.0964286,333.5053571,3,2,400.2642857,400.2642857,142.8571429,74.65714286,179.9285714,19,19,3,8,6,0,0,0,0,0,0
1478,1,,5,,,,513.1835714,,3773.339286,,,,F,54,11,298.515,298.515,2,2,69.77035714,69.77035714,10.71428571,41.19892857,17.85714286,5,5,1,3,1,,,,,,
1479,1,,,,,,472.3660714,,,,,,M,66,61,1074.551429,1074.551429,2,2,860.3182143,860.3182143,710.7142857,148.0325,0,12,12,4,6,0,0,1,0,0,5.142857143,0
1480,1,,,,,,235.3232143,,,,,,M,24,89,786.855,786.855,9,9,1277.209643,1277.209643,267.8571429,331.7971429,677.3410714,65,65,6,46,12,,,,,,
1481,1,,,1,,,6236.142143,,,0,,,M,7,0,348.1103571,138.3178571,6,3,340.9671429,131.2210714,100,0,0,7,5,3,0,0,0,0,0,0,0,0
1482,1,,,,,,14.48214286,,,,,,M,25,81,783.0735714,783.0735714,3,3,1024.646071,1024.646071,342.8571429,226.6460714,452,36,36,6,20,5,,,,,,
1483,1,,,,,,856.2492857,,,,,,M,69,41,522.0367857,522.0367857,2,2,541.075,541.075,339.2857143,26.78928571,142.8571429,11,11,3,2,2,0,0,1,0,0,11.71821429
1484,1,,,,,,0,,,,,,M,39,0,1355.088571,1355.088571,5,5,768.625,768.625,107.1428571,302.4464286,357.7857143,23,23,1,16,5,1,0,1,25.60910714,0,8.7225
1485,1,1,1,,,,180.7721429,5295.096786,0,,,,F,54,23,1093.515357,1090.422143,4,3,1031.821429,1031.821429,0,0,135.5,4,4,0,0,2,,,,,,
1486,1,,,,,,2373.689643,,,,,,F,27,75,7311.44,7311.44,10,10,7460.381786,7460.381786,178.5714286,0,2357.307857,27,27,1,0,20,0,0,0,0,0,0
1487,1,1,,,,,8193.206071,58108.25857,,,,,M,52,68,1115.878214,1115.878214,3,3,643.8928571,643.8928571,250,0,391.5,9,9,2,0,6,,,,,,
1488,1,,,,,1,0,,,,,3420.845357,M,73,233,896.8803571,815.8592857,5,4,696.1482143,689.3625,303.5714286,67.1125,157.1071429,24,22,6,8,4,0,0,1,0,0,6.071428571
1489,1,,,,,,6168.959643,,,,,,M,80,66,41.25035714,41.25035714,3,3,38.925,38.925,28.57142857,10.35357143,0,9,9,5,4,0,,,,,,
1490,1,1,,1,1,,70.70714286,0,,0,888.4632143,,F,61,181,919.2446429,517.8614286,9,4,680.9246429,287.1071429,0,392.3889286,286.6785714,13,5,0,6,4,0,0,0,0,0,0
1491,1,,,1,,,15886.91179,,,0,,,M,19,151,1266.17,1265.748214,4,3,1286.707143,1286.285357,496.4285714,0,785.0778571,11,10,3,0,3,,,,,,
